Frame,GT objects,reports,Targets,Global Hyp
359,7,5,7,4
360,7,5,7,2
361,7,5,5,6
362,7,6,6,2
363,7,6,6,1
364,7,5,6,1
365,7,4,5,2
366,5,4,5,2
367,5,4,4,1
368,5,4,4,2
369,6,4,4,1
370,6,5,5,1
371,6,5,5,1
372,7,5,5,1
373,7,6,6,1
374,8,8,8,3
375,10,7,7,8
376,10,8,8,5
377,11,8,8,5
378,11,8,9,5
379,11,9,10,5
380,11,9,10,6
381,10,8,9,6
382,10,8,9,6
383,9,9,9,12
384,9,8,8,21
385,9,8,8,6
386,9,8,8,6
387,9,8,8,6
388,9,8,8,6
389,9,9,9,17
390,9,8,8,22
391,9,8,9,14
392,9,7,8,29
393,9,8,8,4
394,9,7,8,4
395,9,8,9,12
396,8,7,7,28
397,8,7,7,4
398,8,7,7,4
399,7,6,7,6
400,7,7,7,4
401,6,5,7,7
402,6,6,7,4
403,6,6,7,4
404,5,4,6,8
405,4,4,6,12
406,4,3,6,11
407,4,3,4,8
408,4,3,4,3
409,4,3,3,4
410,4,3,3,1
411,4,3,3,1
412,4,3,3,1
413,5,3,3,1
414,6,3,3,1
415,6,3,3,1
416,6,3,3,1
417,6,4,4,1
418,6,4,4,1
419,6,4,4,1
420,6,4,4,1
421,6,4,4,1
422,6,4,4,1
423,6,4,4,1
424,6,4,4,1
425,6,4,4,1
426,6,4,4,1
427,6,5,5,1
428,7,5,5,1
429,7,5,5,1
430,7,5,5,1
431,8,5,5,1
432,8,4,5,1
433,8,4,6,1
434,8,4,6,1
435,8,4,5,2
436,9,4,4,1
437,9,5,5,1
438,9,4,5,1
439,9,2,5,1
440,10,4,6,2
441,10,4,6,2
442,10,4,5,3
443,10,6,7,1
444,9,7,8,1
445,9,7,8,1
446,9,8,8,2
447,9,8,8,1
448,9,8,8,1
449,9,7,8,1
450,9,7,8,1
451,9,6,8,2
452,9,6,7,1
453,9,6,7,2
454,9,5,6,4
455,9,5,6,1
456,9,5,6,2
457,9,5,5,4
458,9,5,5,1
459,9,5,5,1
460,8,5,5,1
461,8,5,5,1
462,8,5,5,1
463,8,5,5,1
464,7,5,5,1
465,7,6,6,1
466,7,6,6,1
467,7,5,6,1
468,6,5,6,1
469,6,5,6,1
470,6,5,5,1
471,6,4,5,1
472,5,4,5,1
473,5,5,5,1
474,5,4,5,1
475,5,4,5,1
476,5,4,4,1
477,5,4,4,1
478,5,4,4,1
479,5,4,4,1
480,5,4,4,1
481,5,4,4,2
482,5,4,4,1
483,5,4,4,1
484,5,4,4,1
485,5,4,4,2
486,5,4,4,1
487,5,3,4,1
488,5,3,4,1
489,5,3,4,1
490,5,3,3,1
491,5,3,3,1
492,5,3,3,1
493,5,3,3,1
494,5,4,4,1
495,5,3,3,1
496,5,3,3,1
497,5,3,3,1
498,5,3,3,1
499,5,3,3,1
500,5,3,3,1
501,5,3,3,1
502,5,3,3,1
503,5,3,3,1
504,6,3,3,1
505,6,3,3,1
506,6,3,3,1
507,6,3,3,1
508,6,3,3,1
509,6,3,3,1
510,7,3,3,1
511,7,3,3,1
512,7,5,6,1
513,7,5,5,2
514,7,4,5,1
515,7,4,5,1
516,7,4,5,1
517,6,4,5,2
518,6,2,5,1
519,6,2,5,1
520,6,2,4,1
521,6,2,2,1
522,6,2,2,1
523,6,2,2,1
524,7,2,2,1
525,7,2,2,1
526,7,2,2,1
527,7,4,4,1
528,7,4,4,1
529,7,5,5,1
530,8,4,4,1
531,8,4,4,1
532,8,5,5,1
533,8,6,6,4
534,8,5,5,1
535,8,6,6,1
536,9,6,6,1
537,9,6,6,2
538,9,5,6,2
539,9,5,6,1
540,9,5,6,1
541,8,5,5,1
542,8,5,5,1
543,8,6,6,1
544,8,5,6,1
545,8,5,7,1
546,7,4,6,1
547,7,4,5,1
548,7,4,4,1
549,7,4,4,1
550,7,4,4,1
551,7,4,4,2
552,8,4,4,1
553,8,4,4,1
554,9,4,4,1
555,9,4,4,1
556,9,5,5,1
557,9,5,5,1
558,9,5,5,2
559,9,5,5,1
560,9,5,5,1
561,9,5,5,2
562,8,3,6,1
563,8,3,5,3
564,8,4,6,1
565,8,4,4,2
566,7,4,4,1
567,7,4,4,2
568,7,4,4,3
569,7,4,4,2
570,7,4,4,1
571,7,4,4,1
572,6,2,4,1
573,6,2,4,1
574,6,2,4,1
575,6,2,2,2
576,6,2,2,1
577,6,2,2,1
578,6,1,2,1
579,5,2,3,1
580,5,3,4,1
581,5,3,3,1
582,6,3,3,1
583,5,3,4,1
584,6,2,3,1
585,6,2,3,1
586,6,2,2,1
587,6,2,3,1
588,6,3,4,2
589,6,3,4,1
590,6,3,4,1
591,6,3,3,2
592,6,3,3,1
593,6,2,2,1
594,6,2,2,1
595,6,2,2,1
596,6,2,2,1
597,6,3,3,1
598,5,3,3,1
599,5,4,4,1
600,5,3,4,1
601,5,3,4,1
602,5,3,4,1
603,5,2,3,1
604,5,2,3,1
605,5,2,3,1
606,5,2,2,1
607,5,2,2,1
608,5,2,2,1
609,6,2,2,1
610,6,2,2,1
611,6,4,4,1
612,5,4,4,1
613,5,4,4,1
614,5,4,4,1
615,5,4,4,1
616,7,4,4,2
617,6,4,4,2
618,6,3,4,1
619,6,4,5,1
620,6,4,5,1
621,6,4,4,1
622,6,5,5,1
623,6,4,5,1
624,7,4,5,1
625,7,4,5,1
626,7,4,4,2
627,8,4,4,1
628,8,4,4,2
629,8,4,4,2
630,8,4,4,1
631,8,4,4,1
632,8,4,4,1
633,8,4,4,1
634,7,4,4,1
635,7,4,4,1
636,6,4,4,1
637,6,4,4,1
638,6,4,4,1
639,6,4,4,2
640,6,4,4,1
641,6,4,4,1
642,6,4,4,1
643,6,4,4,1
644,5,4,4,1
645,5,3,4,1
646,5,4,4,1
647,5,4,4,1
648,5,4,4,2
649,5,4,4,1
650,5,4,4,1
651,5,4,4,1
652,5,4,4,1
653,5,4,4,1
654,5,4,4,1
655,5,4,4,1
656,7,4,4,1
657,7,4,4,1
658,7,4,4,1
659,7,3,4,1
660,8,4,5,1
661,8,4,5,1
662,8,5,5,2
663,8,4,4,1
664,8,5,5,1
665,8,5,5,1
666,8,5,5,1
667,8,5,5,1
668,8,4,5,1
669,7,6,6,1
670,7,5,6,1
671,7,6,7,2
672,7,6,6,4
673,7,6,6,2
674,7,6,6,2
675,7,5,6,1
676,8,6,6,1
677,8,6,6,1
678,8,6,6,1
679,8,6,6,1
680,8,7,7,1
681,8,7,7,1
682,8,6,7,1
683,8,4,7,1
684,9,4,7,1
685,9,5,5,1
686,9,5,5,1
687,9,6,6,1
688,9,6,6,1
689,9,5,6,1
690,8,6,7,2
691,8,6,7,1
692,9,6,7,1
693,9,4,6,1
694,9,5,7,2
695,9,4,5,4
696,9,4,4,2
697,9,4,4,1
698,9,5,5,1
699,9,4,5,1
700,10,4,5,2
701,10,4,5,1
702,10,4,5,2
703,10,4,6,1
704,8,4,6,1
705,7,5,6,2
706,7,5,5,4
707,6,4,5,2
708,6,6,7,2
709,7,4,5,1
710,8,4,4,1
711,8,4,5,1
712,7,4,4,2
713,7,4,4,1
714,6,4,4,1
715,6,4,4,1
716,6,4,4,1
717,6,4,4,1
718,6,4,4,1
719,7,4,4,1
720,8,4,4,1
721,8,4,4,1
722,9,6,6,1
723,9,8,8,2
724,9,8,8,2
725,9,8,8,6
726,9,7,8,5
727,9,7,9,7
728,8,6,7,8
729,8,6,7,1
730,8,6,6,1
731,7,6,6,1
732,9,6,6,1
733,9,6,6,1
734,9,6,6,2
735,8,6,7,2
736,7,6,6,2
737,7,6,6,1
738,7,6,6,1
739,8,7,7,1
740,8,7,7,1
741,8,7,7,1
742,7,6,7,1
743,7,6,7,2
744,8,5,6,2
745,8,6,7,1
746,9,6,7,1
747,9,7,7,2
748,9,7,7,1
749,9,6,8,1
750,9,4,7,1
751,10,6,8,1
752,10,7,8,2
753,11,6,7,2
754,11,7,8,1
755,11,7,8,1
756,11,6,7,1
757,11,5,7,1
758,12,4,7,2
759,12,6,7,4
760,12,6,7,1
761,12,6,7,1
762,12,7,8,4
763,11,6,8,1
764,12,7,8,1
765,12,9,10,1
766,12,7,8,1
767,12,7,9,3
768,13,7,8,12
769,13,7,7,9
770,13,6,7,2
771,13,6,7,2
772,15,6,7,5
773,15,5,6,5
774,15,7,8,2
775,14,7,8,2
776,15,7,7,4
777,15,7,7,2
778,15,9,9,1
779,15,8,9,1
780,14,6,10,1
781,14,7,9,4
782,14,7,8,3
783,14,7,7,2
784,13,7,7,1
785,12,6,7,1
786,10,5,7,2
787,10,5,7,1
788,10,6,7,2
789,10,6,7,4
790,10,6,7,1
791,10,6,7,2
792,11,7,7,4
793,11,6,7,4
794,11,6,7,1
795,11,6,7,1
796,11,5,7,1
797,11,8,9,1
798,11,8,9,1
799,11,8,8,1
800,11,8,8,1
801,11,8,8,1
802,11,8,8,1
803,11,8,8,1
804,12,8,8,1
805,12,7,8,4
806,12,6,9,4
807,11,7,8,12
808,11,7,7,5
809,11,8,8,1
810,11,8,8,1
811,11,7,8,1
812,13,7,8,1
813,13,7,8,2
814,13,7,8,3
815,13,9,9,20
816,13,8,9,6
817,13,9,10,2
818,13,9,9,1
819,13,9,9,1
820,12,8,9,1
821,12,8,9,2
822,12,8,8,8
823,12,9,9,1
824,11,9,9,1
825,11,9,9,1
826,11,9,9,1
827,11,10,10,1
828,11,8,10,1
829,11,8,10,1
830,11,8,10,1
