Frame,GT objects,reports,Targets,Global Hyp
0,22,21,21,1
1,22,19,19,8
2,22,19,20,12
3,22,21,22,8
4,22,18,20,18
5,22,21,21,16
6,22,19,20,96
7,22,19,20,6
8,22,20,21,8
