Frame,GT objects,reports,Targets,Global Hyp
180,10,7,7,4
181,10,7,7,1
182,10,6,7,2
183,9,7,7,1
184,9,7,7,2
185,8,6,7,1
186,8,6,7,2
187,8,7,8,4
188,8,6,7,3
189,8,6,6,2
190,8,6,6,2
191,10,6,6,2
192,10,6,6,1
193,10,6,6,4
194,10,6,6,2
195,10,6,6,8
196,10,6,6,1
197,10,6,6,1
198,10,6,6,1
199,10,7,8,2
200,10,6,6,2
201,10,7,7,4
202,10,8,8,4
203,10,7,7,2
204,10,7,7,2
205,10,7,7,1
206,10,7,7,1
207,10,7,7,1
208,10,7,7,4
209,10,7,7,4
210,10,6,7,1
211,10,7,7,2
212,10,7,7,1
213,10,7,7,2
214,10,6,7,1
215,10,6,7,2
216,10,7,8,4
217,10,8,8,4
218,10,7,7,1
219,10,7,7,1
220,10,8,8,2
221,10,7,7,8
222,9,8,8,2
223,9,8,9,2
224,9,8,10,4
225,9,8,9,1
226,9,8,9,8
227,9,8,8,8
228,10,8,8,2
229,10,8,9,1
230,10,8,9,2
231,10,8,8,8
232,10,8,8,8
233,10,8,8,4
234,10,8,8,2
235,10,9,9,2
236,10,8,8,4
237,10,8,8,2
238,10,8,8,4
239,10,8,8,4
240,10,8,9,2
241,10,8,9,4
242,10,9,11,1
243,10,9,10,4
244,10,9,9,6
245,10,8,9,6
246,10,9,9,16
247,11,9,9,4
248,13,9,9,8
249,14,10,11,18
250,14,10,13,4
251,13,9,10,24
252,13,8,11,6
253,13,8,10,12
254,13,8,11,2
255,12,9,9,6
256,12,8,10,2
257,12,8,9,2
258,12,9,10,4
259,12,9,10,8
260,12,8,10,2
261,12,9,11,1
262,12,8,11,2
263,12,10,11,4
264,12,9,11,8
265,12,11,12,12
266,12,10,12,4
267,12,10,12,12
268,11,7,9,2
269,11,9,9,16
270,11,9,10,6
271,11,10,11,12
272,11,9,11,6
273,11,9,11,8
274,11,9,10,8
275,11,9,11,4
276,10,9,9,2
277,10,9,9,2
278,10,8,9,1
279,10,9,9,8
280,10,9,9,4
281,10,9,9,1
282,10,9,9,8
283,10,10,10,3
284,10,8,9,8
285,9,8,9,4
286,9,8,9,16
287,9,8,8,6
288,9,9,10,12
289,9,9,9,6
290,9,9,9,4
291,9,9,9,2
292,9,9,9,4
293,9,8,9,2
294,9,9,10,2
295,9,9,10,2
296,9,9,10,4
297,9,9,9,8
298,9,10,10,32
299,10,10,11,16
300,11,10,10,4
301,11,9,10,4
302,11,11,14,12
303,11,11,13,40
304,11,9,14,16
305,11,10,11,60
306,11,10,11,64
307,11,8,9,36
308,10,8,8,64
309,10,8,9,1
310,10,8,9,8
311,10,8,8,4
312,10,8,8,4
313,10,8,8,4
314,10,8,9,8
315,10,8,8,2
316,10,8,9,4
317,10,7,8,2
318,9,7,9,4
319,9,7,9,1
320,9,6,9,6
321,9,6,8,6
322,9,6,7,3
323,9,7,9,1
324,9,6,8,2
325,9,6,8,2
326,8,7,7,8
327,8,4,6,1
328,9,4,6,1
329,9,4,5,1
330,9,4,5,2
331,9,5,6,2
332,9,6,7,2
333,9,5,5,2
334,9,5,5,2
335,7,6,6,1
336,7,6,6,4
337,7,6,6,2
338,7,6,6,2
339,8,6,6,2
340,8,6,6,6
341,8,5,5,2
342,8,6,6,1
343,8,5,5,1
344,8,5,5,1
345,7,5,5,4
346,7,5,5,1
347,7,5,5,1
348,7,5,5,4
349,7,5,5,2
350,7,5,5,2
351,7,5,5,2
352,7,6,6,1
353,7,5,5,1
354,7,6,6,4
355,7,6,6,4
356,7,6,7,4
357,7,6,6,2
358,7,6,6,8
359,7,6,6,8
360,7,6,6,1
361,7,6,6,2
362,7,6,6,8
363,7,6,6,2
364,7,6,6,1
365,7,6,7,1
366,7,6,6,4
367,7,6,6,1
368,8,6,6,4
369,8,6,6,4
370,8,7,7,2
371,8,7,7,1
372,8,7,7,1
373,8,7,7,4
374,8,6,7,8
375,8,6,7,2
376,8,6,7,2
377,9,6,7,1
378,9,6,8,4
379,9,6,6,4
380,9,7,8,2
381,9,6,6,2
382,9,7,7,2
383,9,7,7,2
384,9,6,7,1
385,9,7,7,2
386,9,6,7,2
387,9,6,7,1
388,9,7,7,4
389,9,6,6,1
390,9,7,7,1
391,9,6,6,1
392,9,7,7,4
393,9,6,6,2
394,9,6,6,1
395,9,7,8,4
396,9,7,8,2
397,9,7,7,4
398,9,7,7,4
399,9,7,7,1
400,9,7,7,1
401,9,7,7,2
402,9,6,7,8
403,9,7,7,1
404,9,6,7,4
405,9,6,8,2
406,9,8,8,8
407,9,6,7,2
408,9,8,8,4
409,9,8,8,2
410,9,7,8,2
411,9,8,8,4
412,9,7,8,2
413,9,8,8,4
414,9,7,7,1
415,9,7,7,8
416,9,7,7,2
417,9,8,9,1
418,9,7,7,2
419,9,8,8,1
420,9,7,7,1
421,9,7,8,4
422,9,7,7,16
423,9,7,7,4
424,9,6,7,2
425,9,7,8,2
426,10,6,7,8
427,11,7,9,1
428,11,8,9,2
429,11,7,8,2
430,11,8,9,8
431,11,9,11,1
432,11,8,8,4
433,11,8,10,2
434,11,8,8,4
435,11,8,8,1
436,11,8,8,2
437,11,8,8,1
438,11,9,9,4
439,11,9,9,1
440,11,8,10,2
441,11,8,9,1
442,11,9,10,12
443,11,9,9,4
444,11,7,9,2
445,11,8,9,16
446,11,8,9,4
447,11,8,8,2
448,10,8,8,1
449,10,8,8,4
450,10,8,8,1
451,10,8,8,2
452,10,8,8,2
453,10,7,8,1
454,10,7,8,2
455,10,8,8,4
456,10,9,9,4
457,10,7,9,4
458,10,7,8,3
459,10,7,8,2
460,10,8,8,1
461,10,7,8,4
462,10,7,8,4
463,10,7,8,4
464,10,6,7,2
465,10,6,7,4
466,10,7,7,2
467,10,7,9,1
468,10,7,8,1
469,10,7,8,2
470,10,7,7,8
471,10,7,7,2
472,10,7,7,1
473,10,7,7,4
474,10,7,7,4
475,10,7,7,2
476,10,7,7,3
477,10,7,7,4
478,10,7,7,2
479,10,7,7,2
480,10,7,7,2
481,10,7,7,2
482,10,8,8,8
483,10,7,7,2
484,10,8,8,2
485,10,8,8,4
486,11,7,8,4
487,11,6,8,2
488,11,7,8,8
489,11,7,7,6
490,11,7,7,16
491,11,6,7,2
492,11,6,8,2
493,11,6,7,6
494,11,6,7,8
495,11,7,8,1
496,11,6,7,4
497,11,6,6,1
498,11,7,8,1
499,11,6,6,2
500,11,6,6,2
501,11,6,6,1
502,11,6,6,4
503,11,6,6,4
504,11,6,6,4
505,10,6,6,12
506,10,6,6,2
507,10,6,6,1
508,10,6,6,1
509,10,8,9,1
510,10,6,6,24
511,10,6,6,8
512,10,6,7,1
513,10,7,7,4
514,10,7,7,4
515,10,6,7,2
516,10,7,7,2
517,10,7,7,4
518,10,8,8,2
519,10,7,7,4
520,10,7,8,2
521,10,7,7,2
522,10,6,9,2
523,10,7,7,4
524,10,7,7,1
525,10,7,7,2
526,10,6,7,1
527,10,7,7,1
528,10,7,9,2
529,10,7,8,6
530,10,7,8,3
531,10,7,7,4
532,10,7,8,2
533,10,7,7,2
534,10,7,7,8
535,10,8,8,1
536,10,7,7,2
537,10,8,8,4
538,10,6,8,1
539,10,10,11,8
540,10,7,8,4
541,10,8,8,4
542,10,7,8,4
543,10,7,9,4
544,10,7,8,4
545,10,7,7,4
546,10,7,7,2
547,10,7,8,2
548,10,7,8,2
549,10,8,8,4
550,10,7,8,8
551,10,6,8,4
552,9,8,9,2
553,9,6,7,8
554,9,6,7,12
555,9,7,8,4
556,9,7,7,8
557,9,7,7,2
558,9,7,7,2
559,9,7,8,32
560,9,7,7,4
561,9,7,8,8
562,9,7,9,2
563,9,7,9,32
564,9,7,8,8
565,9,6,7,2
566,9,6,8,2
567,9,7,8,4
568,9,6,7,4
569,9,6,6,18
570,9,7,7,2
571,8,7,8,1
572,8,7,7,2
573,8,7,7,1
574,8,7,8,4
575,8,7,7,12
576,8,7,8,1
577,8,7,8,2
578,8,6,9,2
579,8,7,7,8
580,8,7,7,8
581,8,8,8,2
582,8,5,7,1
583,8,6,7,2
584,8,5,8,2
585,8,7,7,16
586,8,6,8,1
587,8,5,7,2
588,9,6,7,4
589,8,6,6,4
590,8,6,6,8
591,8,6,6,4
592,9,6,6,1
593,9,6,6,2
594,9,7,7,1
595,9,7,7,2
596,9,7,7,4
597,10,7,7,4
598,10,7,7,2
599,10,6,7,2
600,10,7,7,2
601,10,7,7,2
602,10,7,7,4
603,10,7,7,2
604,10,7,7,1
605,10,7,8,1
606,9,9,9,2
607,9,8,8,8
608,9,7,8,1
609,9,8,8,2
610,9,8,8,1
611,9,8,8,1
612,9,7,8,4
613,9,8,8,2
614,9,8,8,2
615,9,8,8,2
616,9,8,9,2
617,9,7,8,8
618,10,8,8,4
619,10,7,9,4
620,10,7,9,3
621,10,7,8,1
622,10,8,8,2
623,10,8,8,2
624,10,7,9,2
625,10,7,9,2
626,11,8,9,2
627,11,7,10,2
628,10,7,8,4
629,10,7,8,2
630,10,7,7,3
631,9,7,7,2
632,9,8,8,1
633,9,7,7,8
634,9,6,7,2
635,9,6,7,1
636,9,6,7,2
637,9,7,7,8
638,10,6,6,1
639,10,6,7,2
640,10,7,7,2
641,10,8,8,1
642,10,8,8,4
643,10,6,8,1
644,10,7,8,8
645,10,7,7,2
646,10,8,8,2
647,10,8,8,4
648,10,8,8,2
649,10,8,8,1
650,10,8,8,2
651,10,8,8,4
652,10,7,8,4
653,10,8,9,4
654,10,8,9,8
655,10,7,9,8
656,10,7,8,2
657,10,7,8,4
658,10,7,7,4
659,10,7,7,1
660,10,7,7,2
661,10,7,7,1
662,10,7,7,1
663,10,7,7,2
664,10,7,7,4
665,10,7,7,2
666,10,7,7,2
667,9,7,7,2
668,9,7,7,2
669,9,7,7,16
670,9,7,8,2
671,9,7,7,4
672,9,7,7,4
673,9,7,7,2
674,9,7,7,8
675,9,7,7,4
676,9,7,7,1
677,10,7,7,1
678,10,7,8,2
679,9,7,7,8
680,9,7,8,1
681,9,7,7,2
682,9,7,8,4
683,9,7,8,4
684,9,6,8,2
685,9,7,8,4
686,9,6,7,2
687,9,7,7,4
688,9,6,6,2
689,9,6,7,4
690,9,7,8,4
691,9,7,8,2
692,9,7,7,4
693,9,6,8,4
694,9,6,10,2
695,9,6,7,4
696,9,6,6,1
697,9,6,6,2
698,9,6,6,4
699,9,6,6,2
700,9,7,7,1
701,9,7,9,2
702,9,7,8,4
703,9,7,8,1
704,9,7,7,3
705,9,7,7,4
706,9,7,7,4
707,9,6,8,4
708,9,6,7,2
709,10,6,7,16
710,10,4,6,2
711,10,5,6,1
712,10,6,7,2
713,9,7,8,1
714,9,7,7,4
715,9,6,9,4
716,9,6,9,4
717,9,5,7,8
718,9,6,7,4
719,9,5,6,4
720,9,5,6,4
721,9,5,7,2
722,9,5,6,2
723,9,4,5,2
724,9,5,6,1
725,9,4,6,2
726,9,4,5,2
727,9,5,6,2
728,9,5,5,2
729,8,4,5,1
730,8,5,5,4
731,8,4,5,2
732,8,4,6,1
733,8,4,6,1
734,8,4,6,2
735,8,5,5,2
736,8,3,4,1
737,8,3,5,4
738,8,3,5,1
739,8,3,6,1
740,8,4,4,6
741,8,5,6,8
742,8,5,6,1
743,8,5,7,2
744,8,6,7,8
745,9,6,7,4
746,9,4,6,2
747,9,4,5,4
748,9,5,5,4
749,9,4,5,2
750,9,3,6,1
751,9,4,6,6
752,9,4,4,12
753,9,4,4,2
754,8,4,6,2
755,8,5,5,16
756,8,5,6,8
757,8,4,5,4
758,8,5,6,4
759,8,5,7,3
760,8,5,7,2
761,8,5,6,4
762,8,5,6,1
763,8,5,6,4
764,8,4,5,4
765,8,4,6,2
766,8,6,8,4
767,8,5,9,1
768,8,5,7,4
769,8,5,6,3
770,8,5,6,16
771,8,5,5,4
772,9,6,7,2
773,9,5,6,4
774,9,7,8,4
775,9,7,7,2
776,9,7,8,2
777,9,7,7,4
778,9,7,7,2
779,9,7,9,2
780,9,7,7,4
781,9,7,7,8
782,10,6,7,4
783,10,8,8,16
784,10,8,9,4
785,10,8,9,24
786,10,7,8,32
787,10,8,8,4
788,10,7,9,4
789,10,6,9,4
790,9,7,9,8
791,9,6,6,1
792,9,7,8,2
793,10,7,7,2
794,10,6,7,8
795,10,6,6,2
796,10,7,7,1
797,10,6,7,4
798,10,7,8,4
799,10,8,9,2
800,10,9,9,3
801,10,9,9,4
802,10,8,9,8
803,10,8,10,4
804,10,9,10,2
805,10,9,11,1
806,10,9,10,4
807,10,9,9,6
808,10,8,10,2
809,10,8,11,4
810,10,7,9,8
811,10,9,10,24
812,10,8,10,2
813,10,8,9,4
814,10,8,9,8
815,9,7,8,2
816,9,8,8,4
817,9,8,8,2
818,9,8,8,12
819,9,8,8,16
820,9,8,8,6
821,9,8,9,8
822,9,8,8,4
823,9,8,8,4
824,9,8,8,1
825,9,7,8,2
826,9,8,9,4
827,9,8,8,2
828,9,7,9,1
829,9,8,9,4
830,10,8,9,4
831,10,8,9,4
832,10,8,8,32
833,10,7,8,4
834,10,8,9,4
835,10,8,10,2
836,12,8,8,8
837,12,8,9,12
838,12,8,9,12
839,11,8,8,4
840,11,11,12,4
841,11,9,9,16
842,11,9,12,8
843,11,10,12,112
844,12,11,15,24
845,14,10,10,36
846,14,11,11,5
847,14,11,12,20
848,14,10,10,4
849,14,10,11,8
850,14,10,12,24
851,13,9,11,44
852,13,9,11,8
853,12,9,9,4
854,11,9,9,2
855,11,9,9,4
856,11,9,11,4
857,11,9,9,16
858,11,9,10,4
859,11,10,11,8
860,12,10,12,4
861,13,11,13,4
862,13,12,14,10
863,14,11,12,28
864,14,11,12,8
865,14,12,12,10
866,14,10,12,7
867,15,15,18,40
868,15,12,14,12
869,14,12,13,8
870,15,14,14,32
871,15,12,13,8
872,15,14,14,40
873,15,13,14,36
874,14,14,15,68
875,15,14,14,72
876,15,15,15,32
877,15,15,15,16
878,15,14,15,8
879,15,14,15,8
880,15,14,16,8
881,15,13,15,32
882,15,14,14,32
883,15,14,15,24
884,15,13,15,80
885,15,14,16,1728
886,15,14,16,224
887,14,15,15,160
888,14,15,16,32
889,14,16,17,480
890,16,16,17,272
891,16,15,17,320
892,16,16,18,120
893,16,17,20,32
