Frame,GT objects,reports,Targets,Global Hyp
194,12,7,9,8
195,12,6,8,6
196,12,7,8,2
197,12,6,7,1
198,12,7,7,1
199,12,8,8,2
200,11,9,9,1
201,11,9,10,2
202,11,7,9,1
203,11,7,11,4
204,11,8,8,32
205,12,7,9,8
206,12,8,9,8
207,12,7,9,4
208,12,8,9,4
209,12,9,9,4
210,12,8,8,8
211,12,8,9,2
212,13,7,9,2
213,13,9,10,4
214,13,9,10,48
215,13,10,11,2
216,13,9,10,4
217,13,10,12,4
218,13,10,12,4
219,13,9,11,4
220,12,9,11,4
221,13,9,11,2
222,13,8,10,4
223,13,10,10,2
224,13,9,9,2
225,13,8,9,2
226,13,10,10,8
227,13,10,10,4
228,13,9,10,1
229,13,10,11,1
230,13,9,11,16
231,13,10,10,4
232,13,10,11,1
233,13,10,13,4
234,13,10,10,2
235,13,9,10,1
236,13,10,10,4
237,13,9,10,16
238,13,10,12,16
239,13,8,12,8
240,13,9,12,36
241,13,9,10,32
242,13,9,11,8
243,13,8,11,4
244,13,10,10,16
245,13,9,10,4
246,13,10,11,2
247,13,9,10,16
248,13,8,9,1
249,13,11,11,4
250,13,10,11,1
251,13,9,11,8
252,13,9,11,12
253,13,8,10,16
254,13,9,10,48
255,13,9,9,24
256,13,9,9,1
257,13,8,10,4
258,13,8,9,4
259,13,8,9,8
260,13,8,8,2
261,13,8,8,1
262,13,8,8,2
263,13,8,8,6
264,13,8,9,2
265,13,8,8,4
266,13,8,8,2
267,13,8,8,2
268,13,9,9,2
269,13,9,9,8
270,13,9,9,4
271,13,9,9,2
272,13,8,9,2
273,13,8,10,2
274,13,8,9,4
275,13,7,8,2
276,13,7,9,2
277,13,8,8,12
278,13,8,8,4
279,13,8,8,2
280,13,8,11,2
281,13,7,8,8
282,13,8,9,2
283,13,7,8,2
284,13,9,9,8
285,13,8,8,1
286,13,8,11,2
287,13,9,10,4
288,13,8,9,2
289,13,10,10,6
290,12,9,11,6
291,12,8,9,8
292,12,8,8,28
293,12,6,8,2
294,12,7,9,6
295,12,8,8,1
296,12,8,8,2
297,12,7,8,2
298,12,7,8,4
299,12,7,8,2
300,12,8,9,1
301,12,8,8,3
302,12,7,8,4
303,12,6,8,1
304,12,7,8,1
305,12,6,8,1
306,12,7,7,1
307,12,7,7,1
308,12,7,7,2
309,12,8,8,4
310,12,6,8,2
311,12,7,9,2
312,12,6,8,4
313,12,6,7,2
314,12,8,11,1
315,12,6,6,6
316,12,6,7,2
317,12,6,7,4
318,12,6,6,2
319,12,6,6,4
320,12,6,6,3
321,12,7,8,2
322,12,7,8,4
323,12,6,7,2
324,12,6,7,1
325,12,8,8,4
326,12,8,8,2
327,12,8,9,2
328,12,7,9,2
329,12,7,8,1
330,12,7,7,2
331,12,7,7,4
332,12,8,8,2
333,12,8,8,1
334,12,7,9,2
335,12,7,8,2
336,12,7,8,1
337,11,6,8,2
338,11,7,7,4
339,11,7,7,1
340,11,7,7,1
341,11,7,7,1
342,11,7,8,1
343,11,7,7,1
344,11,7,7,4
345,11,7,7,2
346,11,6,7,2
347,11,7,7,2
348,11,6,7,1
349,11,6,7,1
350,11,6,7,1
351,11,7,7,1
352,11,7,7,2
353,11,7,7,1
354,11,7,7,4
355,11,7,7,4
356,11,7,9,2
357,11,8,8,4
358,11,8,8,3
359,11,9,9,8
360,12,9,10,2
361,12,6,10,2
362,12,7,7,4
363,12,8,8,2
364,12,7,8,2
365,12,10,12,1
366,12,6,8,4
367,12,7,8,1
368,12,6,7,2
369,12,7,8,2
370,12,6,8,4
371,12,6,7,2
372,12,6,6,2
373,12,6,6,2
374,12,8,9,8
375,12,8,9,4
376,12,7,9,2
377,12,8,9,3
378,12,8,9,1
379,12,7,8,1
380,13,7,8,8
381,13,7,8,8
382,11,7,7,2
383,11,7,8,1
384,11,7,8,2
385,11,7,7,4
386,11,7,7,4
387,11,7,8,1
388,11,6,8,4
389,11,7,8,8
390,11,7,8,1
391,11,7,8,2
392,10,6,7,4
393,10,7,7,3
394,10,7,7,1
395,10,6,7,2
396,10,6,7,1
397,10,6,9,1
398,9,6,7,3
399,9,6,8,4
400,9,6,7,16
401,9,6,6,2
402,9,7,7,2
403,9,6,6,2
404,9,7,7,1
405,9,6,6,4
406,9,7,7,2
407,9,7,8,3
408,9,7,7,1
409,9,5,6,2
410,9,6,7,4
411,9,5,6,8
412,9,6,6,4
413,9,5,7,4
414,9,5,5,2
415,9,5,6,1
416,9,5,6,1
417,9,5,6,1
418,9,6,7,4
419,9,6,7,4
420,9,6,7,4
421,9,6,8,1
422,9,6,7,4
423,9,6,7,2
424,10,6,9,2
425,10,8,8,24
426,10,7,7,3
427,10,8,8,2
428,9,7,7,2
429,9,6,7,4
430,9,7,8,4
431,9,6,8,4
432,9,6,7,6
433,9,7,9,2
434,9,7,7,1
435,9,7,8,8
436,9,7,7,2
437,10,7,8,2
438,10,7,9,2
439,11,7,8,6
440,11,9,10,8
441,11,8,8,16
442,11,8,8,2
443,11,9,10,1
444,10,9,9,8
445,10,8,10,8
446,11,9,9,2
447,11,7,9,4
448,11,8,9,1
449,11,7,9,4
450,11,8,8,18
451,11,7,8,2
452,11,7,11,2
453,11,6,9,8
454,11,6,9,10
455,11,5,6,8
456,11,6,7,2
457,11,5,7,4
458,11,6,7,4
459,11,6,7,6
460,11,6,7,4
461,11,7,8,4
462,11,6,7,8
463,11,7,7,8
464,11,8,9,4
465,11,7,7,16
466,12,8,8,2
467,12,8,10,1
468,12,9,11,3
469,11,8,10,2
470,11,10,10,8
471,10,10,10,6
472,10,8,9,2
473,10,8,9,4
474,10,8,8,8
475,10,8,8,1
476,10,8,8,1
477,10,8,8,2
478,10,8,9,1
479,10,7,8,1
480,10,7,8,1
481,11,8,8,2
482,11,7,7,1
483,11,7,7,4
484,11,9,9,2
485,11,9,9,2
486,11,9,9,2
487,11,9,10,8
488,11,8,9,12
489,11,8,10,8
490,10,8,10,16
491,10,7,10,4
492,10,8,8,4
493,10,8,9,2
494,10,8,10,2
495,10,9,12,3
496,10,9,11,2
497,10,8,10,8
498,10,9,10,1
499,10,9,10,1
500,10,8,9,3
501,10,7,9,1
502,10,8,11,2
503,10,9,9,6
504,10,9,9,1
505,10,9,9,2
506,10,9,9,4
507,10,8,9,1
508,10,8,9,2
509,9,7,9,8
510,9,6,8,5
511,10,9,11,1
512,10,7,8,2
513,10,7,8,1
514,10,7,7,2
515,10,6,8,1
516,10,7,9,1
517,10,6,8,1
518,10,7,7,2
519,10,6,6,4
520,10,7,7,1
521,10,7,8,1
522,10,7,7,2
523,10,7,8,1
