Frame,GT objects,reports,Targets,Global Hyp
431,18,13,14,96
432,18,13,15,120
433,18,15,15,192
434,18,15,15,24
435,18,16,16,32
436,18,15,15,48
437,18,14,15,24
438,18,12,15,24
439,18,11,15,128
440,18,13,16,88
441,18,14,15,144
442,18,14,14,4
443,18,15,15,4
444,18,15,15,8
445,18,14,14,12
446,17,15,16,4
447,17,14,16,6
448,17,15,17,18
449,17,14,16,6
450,17,15,16,16
451,17,15,15,24
452,17,15,15,4
453,17,14,14,2
454,17,14,14,6
455,17,14,14,8
456,17,14,15,4
457,17,14,14,8
458,17,13,14,3
459,17,13,14,7
460,17,13,14,6
461,17,13,13,4
462,17,14,15,2
463,17,15,15,2
464,17,13,15,4
465,17,13,15,12
466,17,15,16,2
467,17,15,15,12
468,17,17,17,7
469,17,16,16,24
470,17,16,17,12
471,17,17,17,40
472,17,15,16,32
473,16,15,16,8
474,16,14,16,8
475,16,15,15,6
476,16,14,15,6
477,16,14,15,6
478,16,16,16,12
479,15,14,16,60
480,15,15,17,24
481,15,14,15,48
482,15,15,16,26
483,15,15,15,24
484,15,15,15,15
485,15,14,14,8
486,15,13,15,8
487,16,15,16,48
488,16,13,15,30
489,16,13,15,6
490,16,11,15,36
491,16,12,14,40
492,17,13,13,16
493,17,13,13,2
494,17,14,14,6
495,17,14,14,24
496,17,13,13,8
497,17,14,14,6
498,17,13,13,8
499,17,13,13,2
500,18,12,13,2
501,18,12,13,2
502,18,13,15,8
503,18,12,14,32
504,18,13,14,12
505,18,12,13,20
506,18,14,15,18
507,18,13,15,48
508,18,13,14,40
509,18,13,14,10
510,18,13,14,20
511,18,13,13,6
512,18,14,14,2
513,18,14,14,2
514,18,13,14,2
515,18,13,14,3
516,18,13,14,6
517,18,15,15,7
518,18,13,14,6
519,18,13,14,4
520,18,14,14,4
521,18,15,15,6
522,18,13,14,14
523,18,14,15,12
524,18,13,13,12
525,18,15,15,2
526,18,15,15,4
527,18,16,17,24
528,18,15,17,18
529,18,12,15,12
530,16,14,15,6
531,16,17,17,16
532,16,11,14,24
533,16,11,14,16
534,16,12,15,96
535,16,13,13,64
536,16,14,14,6
537,16,14,14,3
538,18,15,15,3
539,18,14,14,7
540,18,13,14,1
541,18,14,15,1
542,18,15,15,1
543,20,16,16,1
544,21,15,16,1
545,21,16,16,1
546,21,15,16,1
547,21,14,16,2
548,21,15,16,4
549,21,14,15,16
550,21,15,15,2
551,21,16,16,2
552,21,14,15,4
553,21,14,15,6
554,21,15,15,2
555,21,15,15,2
556,21,14,15,2
557,21,14,16,2
558,21,15,17,2
559,21,15,16,4
560,21,15,15,16
561,21,19,19,8
562,20,16,16,32
563,20,16,17,120
564,20,16,16,40
565,20,16,18,20
566,20,18,18,48
567,20,14,17,27
568,20,16,17,10
569,20,18,19,8
570,20,18,19,15
571,20,20,20,12
572,20,20,20,24
573,20,20,20,4
574,20,19,20,8
575,20,19,20,18
576,20,18,20,28
577,20,18,20,24
578,19,18,18,16
579,19,19,19,12
580,19,17,18,32
581,19,18,19,32
582,19,19,19,24
583,20,18,19,20
584,20,18,19,60
585,20,17,19,28
586,20,17,19,65
587,20,17,19,32
588,20,19,20,8
589,20,18,18,12
590,19,18,19,18
591,19,17,17,8
592,19,16,17,1
593,19,18,18,5
594,19,18,18,7
595,19,20,20,7
596,19,17,18,30
597,19,18,19,48
598,19,17,18,18
599,19,17,18,8
600,19,17,18,12
601,18,16,17,15
602,18,17,19,12
603,18,15,18,40
604,18,16,17,32
605,17,17,18,80
606,17,15,16,150
607,17,16,16,8
608,17,16,16,6
609,17,16,17,40
610,17,16,17,48
611,17,17,17,18
612,17,17,19,96
613,17,16,19,105
614,17,17,18,126
615,17,15,17,14
616,17,15,15,12
617,16,14,15,2
618,15,15,16,8
619,15,15,17,48
620,15,15,16,120
621,15,15,17,100
622,15,16,16,100
623,15,16,16,56
624,15,18,18,16
625,15,15,16,48
626,15,14,16,55
627,15,15,16,24
628,15,14,16,70
629,15,15,16,153
630,15,15,15,21
631,15,14,15,1
632,15,14,15,2
633,15,14,16,10
634,14,14,15,12
635,14,13,15,24
636,14,14,14,30
637,14,14,14,4
638,14,13,14,6
639,14,13,14,10
640,13,14,15,12
641,13,13,13,10
642,13,13,13,2
643,13,12,13,2
644,13,13,14,4
645,13,14,14,8
646,13,12,13,6
